Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
aStarNoHoleDetection;lvl-389,txt;LOSE;2188,825;0,70154643;0;1;0;53700;0;0;0;0;3;2;0;0;1;0;6;228,97266;20;-159
aStarNoHoleDetection;lvl-389,txt;LOSE;2188,825;0,70154643;0;1;0;53700;0;0;0;0;3;2;0;0;1;0;6;228,97266;20;-160
aStarNoHoleDetection;lvl-389,txt;LOSE;2188,825;0,70154643;0;1;0;53700;0;0;0;0;3;2;0;0;1;0;6;228,97266;20;-159
aStarNoHoleDetection;lvl-390,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;2;0;0;1;0;7;119,99963;10;-10176
aStarNoHoleDetection;lvl-390,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;2;0;0;1;0;7;119,99963;10;-10331
aStarNoHoleDetection;lvl-390,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;2;0;0;1;0;7;119,99963;10;-10299
aStarNoHoleDetection;lvl-390,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;2;0;0;1;0;7;119,99963;10;-10346
aStarNoHoleDetection;lvl-390,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;3;2;0;0;1;0;7;119,99963;10;-10141
aStarNoHoleDetection;lvl-393,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;135,85915;12;-11287
aStarNoHoleDetection;lvl-393,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;135,85915;12;-11268
aStarNoHoleDetection;lvl-393,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;135,85915;12;-11306
aStarNoHoleDetection;lvl-393,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;135,85915;12;-11302
aStarNoHoleDetection;lvl-393,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;135,85915;12;-11300
aStarNoHoleDetection;lvl-40,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;13;163,6377;14;-3244
aStarNoHoleDetection;lvl-40,txt;LOSE;2385,1902;0,76448405;0;1;0;53160;0;0;0;0;1;1;0;0;0;0;11;141,81775;12;-303
aStarNoHoleDetection;lvl-40,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;13;163,6377;14;-3262
aStarNoHoleDetection;lvl-40,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;13;163,6377;14;-3252
aStarNoHoleDetection;lvl-40,txt;WIN;3120,0;1,0;0;1;0;51150;0;0;0;0;1;1;0;0;0;0;13;163,6377;14;-3257
aStarNoHoleDetection;lvl-459,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;1;0;0;1;0;6;98,18262;8;-11069
aStarNoHoleDetection;lvl-459,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;1;0;0;1;0;6;98,18262;8;-11115
aStarNoHoleDetection;lvl-459,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;1;0;0;1;0;6;98,18262;8;-11169
aStarNoHoleDetection;lvl-459,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;1;0;0;1;0;6;98,18262;8;-11168
aStarNoHoleDetection;lvl-459,txt;WIN;3120,0;1,0;0;0;0;51090;0;0;0;0;2;1;0;0;1;0;6;98,18262;8;-11180
aStarNoHoleDetection;lvl-48,txt;LOSE;2287,0076;0,73301524;0;0;0;53430;0;0;0;0;0;0;0;0;0;0;9;141,81775;12;-152
aStarNoHoleDetection;lvl-48,txt;LOSE;2287,0076;0,73301524;0;0;0;53430;0;0;0;0;0;0;0;0;0;0;9;141,81775;12;-160
aStarNoHoleDetection;lvl-48,txt;LOSE;2287,0076;0,73301524;0;0;0;53430;0;0;0;0;0;0;0;0;0;0;9;141,81775;12;-155
aStarNoHoleDetection;lvl-48,txt;LOSE;2287,0076;0,73301524;0;0;0;53430;0;0;0;0;0;0;0;0;0;0;9;141,81775;12;-159
aStarNoHoleDetection;lvl-48,txt;LOSE;2287,0076;0,73301524;0;0;0;53430;0;0;0;0;0;0;0;0;0;0;9;141,81775;12;-152
aStarNoHoleDetection;lvl-490,txt;WIN;3120,0;1,0;0;0;0;50970;0;0;0;0;2;2;0;0;0;0;10;141,7561;12;-5073
aStarNoHoleDetection;lvl-490,txt;WIN;3120,0;1,0;0;0;0;50970;0;0;0;0;2;2;0;0;0;0;10;141,7561;12;-4991
aStarNoHoleDetection;lvl-490,txt;LOSE;2003,3707;0,642106;0;0;0;54150;0;0;0;0;2;2;0;0;0;0;5;131,14676;12;-232
aStarNoHoleDetection;lvl-490,txt;WIN;3120,0;1,0;0;0;0;50970;0;0;0;0;2;2;0;0;0;0;10;141,7561;12;-5069
aStarNoHoleDetection;lvl-490,txt;WIN;3120,0;1,0;0;0;0;50970;0;0;0;0;2;2;0;0;0;0;10;141,7561;12;-4984
aStarNoHoleDetection;lvl-497,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;118,637024;10;-11235
aStarNoHoleDetection;lvl-497,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;118,637024;10;-11243
aStarNoHoleDetection;lvl-497,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;118,637024;10;-11234
aStarNoHoleDetection;lvl-497,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;3;118,637024;10;-11239
